id,run_id,recorded_at,latency_s,buffer_ahead_s,dropped_frames,total_frames,stall_count,playback_rate
4670,10,2026-08-24 14:46:48.165688-04,21.677,11.993888,5,25202,1,1
4671,10,2026-08-24 14:46:49.16789-04,21.672,17.00876,5,25232,1,1
4672,10,2026-08-24 14:46:50.172467-04,21.673,16.00972,5,25262,1,1
4673,10,2026-08-24 14:46:51.167784-04,21.674,15.011555,5,25292,1,1
4674,10,2026-08-24 14:46:52.168436-04,21.675,14.011395,5,25322,1,1
4675,10,2026-08-24 14:46:53.165875-04,21.675,13.012593,5,25352,1,1
4676,10,2026-08-24 14:46:54.164605-04,21.673,12.011404,5,25382,1,1
4677,10,2026-08-24 14:46:55.169715-04,21.661,17.02538,5,25412,1,1
4678,10,2026-08-24 14:46:56.168593-04,21.663,16.026114,5,25442,1,1
4679,10,2026-08-24 14:46:57.167305-04,21.662,15.025688,5,25472,1,1
4680,10,2026-08-24 14:46:58.167586-04,21.661,14.024705,5,25502,1,1
4681,10,2026-08-24 14:46:59.167781-04,21.664,13.027269,5,25532,1,1
4682,10,2026-08-24 14:47:00.16464-04,21.664,12.030444,5,25562,1,1
4683,10,2026-08-24 14:47:01.169244-04,21.659,17.022606,5,25592,1,1
4684,10,2026-08-24 14:47:02.167193-04,21.657,16.020197,5,25622,1,1
4685,10,2026-08-24 14:47:03.168198-04,21.656,15.019209,5,25652,1,1
4686,10,2026-08-24 14:47:04.168991-04,21.658,14.020827,5,25682,1,1
4687,10,2026-08-24 14:47:05.16794-04,21.657,13.019972,5,25712,1,1
4688,10,2026-08-24 14:47:06.163802-04,21.655,12.021582,5,25742,1,1
4689,10,2026-08-24 14:47:07.165597-04,21.674,17.017208,5,25772,1,1
4690,10,2026-08-24 14:47:08.167895-04,21.674,16.015799,5,25802,1,1
4691,10,2026-08-24 14:47:09.169079-04,21.676,15.0176,5,25832,1,1
4692,10,2026-08-24 14:47:10.175082-04,21.671,14.014026,5,25862,1,1
4693,10,2026-08-24 14:47:11.169263-04,21.672,13.013345,5,25892,1,1
4694,10,2026-08-24 14:47:12.164651-04,21.672,12.015757,5,25922,1,1
4695,10,2026-08-24 14:47:13.16767-04,21.689,17.010426,5,25952,1,1
4696,10,2026-08-24 14:47:14.165394-04,21.688,16.010529,5,25982,1,1
4697,10,2026-08-24 14:47:15.167604-04,21.691,15.011655,5,26012,1,1
4698,10,2026-08-24 14:47:16.167498-04,21.69,14.011164,5,26042,1,1
4699,10,2026-08-24 14:47:17.167729-04,21.692,13.012012,5,26072,1,1
4700,10,2026-08-24 14:47:18.16494-04,21.689,12.011998,5,26102,1,1
4701,10,2026-08-24 14:47:19.169122-04,21.682,17.024305,5,26132,1,1
4702,10,2026-08-24 14:47:20.167538-04,21.683,16.025602,5,26162,1,1
4703,10,2026-08-24 14:47:21.168792-04,21.684,15.025754,5,26192,1,1
4704,10,2026-08-24 14:47:22.166136-04,21.682,14.024347,5,26222,1,1
4705,10,2026-08-24 14:47:23.172102-04,21.684,13.026276,5,26252,1,1
4706,10,2026-08-24 14:47:24.166083-04,21.686,12.029651,5,26282,1,1
4707,10,2026-08-24 14:47:25.1645-04,21.681,16.998615,5,26312,1,1
4708,10,2026-08-24 14:47:26.169083-04,21.679,15.993729,5,26342,1,1
4709,10,2026-08-24 14:47:27.167156-04,21.678,14.993814,5,26372,1,1
4710,10,2026-08-24 14:47:28.179974-04,21.679,13.994151,5,26402,1,1
4711,10,2026-08-24 14:47:29.166969-04,21.678,12.993638,5,26432,1,1
4712,10,2026-08-24 14:47:30.164822-04,21.676,11.994224,5,26462,1,1
4713,10,2026-08-24 14:47:31.168884-04,21.672,17.009766,5,26492,1,1
4714,10,2026-08-24 14:47:32.168664-04,21.673,16.009052,5,26522,1,1
4715,10,2026-08-24 14:47:33.16842-04,21.676,15.012312,5,26552,1,1
4716,10,2026-08-24 14:47:34.167196-04,21.673,14.009682,5,26582,1,1
4717,10,2026-08-24 14:47:35.169036-04,21.672,13.008524,5,26612,1,1
4718,10,2026-08-24 14:47:36.164588-04,21.672,12.011375,5,26642,1,1
4719,10,2026-08-24 14:47:37.165731-04,21.662,17.004839,5,26672,1,1
4720,10,2026-08-24 14:47:38.168062-04,21.661,16.00296,5,26702,1,1
4721,10,2026-08-24 14:47:39.168269-04,21.664,15.006914,5,26732,1,1
4722,10,2026-08-24 14:47:40.164288-04,21.664,14.006497,5,26762,1,1
4723,10,2026-08-24 14:47:41.167893-04,21.665,13.007008,5,26792,1,1
4724,10,2026-08-24 14:47:42.164476-04,21.662,12.005961,5,26822,1,1
4725,10,2026-08-24 14:47:43.168652-04,21.656,17.01918,5,26852,1,1
4726,10,2026-08-24 14:47:44.168164-04,21.658,16.020752,5,26882,1,1
4727,10,2026-08-24 14:47:45.169342-04,21.657,15.020288,5,26912,1,1
4728,10,2026-08-24 14:47:46.163892-04,21.656,14.020709,5,26942,1,1
4729,10,2026-08-24 14:47:47.167004-04,21.657,13.020464,5,26972,1,1
4730,10,2026-08-24 14:47:48.164412-04,21.658,12.02358,5,27002,1,1
4731,10,2026-08-24 14:47:49.170829-04,21.676,17.01843,5,27032,1,1
4732,10,2026-08-24 14:47:50.167464-04,21.674,16.015385,5,27062,1,1
4733,10,2026-08-24 14:47:51.166224-04,21.672,15.013873,5,27092,1,1
4734,10,2026-08-24 14:47:52.167469-04,21.673,14.015189,5,27122,1,1
4735,10,2026-08-24 14:47:53.167472-04,21.673,13.014984,5,27152,1,1
4736,10,2026-08-24 14:47:54.164901-04,21.672,12.015591,5,27182,1,1
4737,10,2026-08-24 14:47:55.169005-04,21.67,17.01162,5,27212,1,1
4738,10,2026-08-24 14:47:56.166997-04,21.67,16.011362,5,27242,1,1
4739,10,2026-08-24 14:47:57.167449-04,21.671,15.012776,5,27272,1,1
4740,10,2026-08-24 14:47:58.168724-04,21.668,14.009925,5,27302,1,1
4741,10,2026-08-24 14:47:59.167004-04,21.667,13.008763,5,27332,1,1
4742,10,2026-08-24 14:48:00.165736-04,21.667,12.010766,5,27362,1,1
4743,10,2026-08-24 14:48:01.167271-04,21.662,17.025581,5,27392,1,1
4744,10,2026-08-24 14:48:02.167961-04,21.661,16.024202,5,27422,1,1
4745,10,2026-08-24 14:48:03.169246-04,21.665,15.028198,5,27452,1,1
4746,10,2026-08-24 14:48:04.167833-04,21.664,14.026788,5,27482,1,1
4747,10,2026-08-24 14:48:05.167897-04,21.665,13.028191,5,27512,1,1
4748,10,2026-08-24 14:48:06.164926-04,21.663,12.027736,5,27542,1,1
4749,10,2026-08-24 14:48:07.168744-04,21.678,17.019451,5,27572,1,1
4750,10,2026-08-24 14:48:08.16715-04,21.678,16.020844,5,27602,1,1
4751,10,2026-08-24 14:48:09.169343-04,21.677,15.018392,5,27632,1,1
4752,10,2026-08-24 14:48:10.169215-04,21.678,14.019656,5,27662,1,1
4753,10,2026-08-24 14:48:11.167989-04,21.681,13.02238,5,27692,1,1
4754,10,2026-08-24 14:48:12.165528-04,21.679,12.02333,5,27722,1,1
4755,10,2026-08-24 14:48:13.169662-04,21.675,17.010843,5,27752,1,1
4756,10,2026-08-24 14:48:14.169006-04,21.674,16.009493,5,27782,1,1
4757,10,2026-08-24 14:48:15.169837-04,21.672,15.008637,5,27812,1,1
4758,10,2026-08-24 14:48:16.167707-04,21.672,14.009021,5,27842,1,1
4759,10,2026-08-24 14:48:17.169939-04,21.672,13.007754,5,27872,1,1
4760,10,2026-08-24 14:48:18.164839-04,21.672,12.010052,5,27902,1,1
4761,10,2026-08-24 14:48:19.169854-04,21.692,17.005999,5,27932,1,1
4762,10,2026-08-24 14:48:20.167338-04,21.689,16.00459,5,27962,1,1
4763,10,2026-08-24 14:48:21.167145-04,21.689,15.004157,5,27992,1,1
4764,10,2026-08-24 14:48:22.167499-04,21.688,14.003479,5,28022,1,1
4765,10,2026-08-24 14:48:23.167176-04,21.688,13.003644,5,28052,1,1
4766,10,2026-08-24 14:48:24.165294-04,21.689,12.006437,5,28082,1,1
4767,10,2026-08-24 14:48:25.167235-04,21.656,17.02026,5,28112,1,1
4768,10,2026-08-24 14:48:26.167861-04,21.656,16.019232,5,28142,1,1
4769,10,2026-08-24 14:48:27.167663-04,21.66,15.022891,5,28172,1,1
4770,10,2026-08-24 14:48:28.167031-04,21.658,14.020572,5,28202,1,1
4771,10,2026-08-24 14:48:29.170003-04,21.66,13.021754,5,28232,1,1
4772,10,2026-08-24 14:48:30.164911-04,21.656,12.020392,5,28262,1,1
4773,10,2026-08-24 14:48:31.167745-04,21.672,17.008478,5,28292,1,1
4774,10,2026-08-24 14:48:32.170169-04,21.672,16.007341,5,28322,1,1
4775,10,2026-08-24 14:48:33.169211-04,21.672,15.008882,5,28352,1,1
4776,10,2026-08-24 14:48:34.166895-04,21.672,14.008407,5,28382,1,1
4777,10,2026-08-24 14:48:35.167118-04,21.674,13.010379,5,28412,1,1
4778,10,2026-08-24 14:48:36.166645-04,21.675,12.013758,5,28442,1,1
4779,10,2026-08-24 14:48:37.170287-04,21.671,17.007195,5,28472,1,1
4780,10,2026-08-24 14:48:38.167428-04,21.667,16.003464,5,28502,1,1
4781,10,2026-08-24 14:48:39.177902-04,21.666,15.002765,5,28532,1,1
4782,10,2026-08-24 14:48:40.166445-04,21.668,14.004818,5,28562,1,1
4783,10,2026-08-24 14:48:41.168612-04,21.667,13.003352,5,28592,1,1
4784,10,2026-08-24 14:48:42.169508-04,21.667,12.005577,5,28622,1,1
4785,10,2026-08-24 14:48:43.169251-04,21.657,17.020155,5,28652,1,1
4786,10,2026-08-24 14:48:44.168161-04,21.658,16.021582,5,28682,1,1
4787,10,2026-08-24 14:48:45.184706-04,21.658,15.021077,5,28712,1,1
4788,10,2026-08-24 14:48:46.169761-04,21.656,14.018832,5,28742,1,1
4789,10,2026-08-24 14:48:47.171384-04,21.657,13.02138,5,28772,1,1
4790,10,2026-08-24 14:48:48.165702-04,21.657,12.022079,5,28802,1,1
4791,10,2026-08-24 14:48:49.167023-04,21.671,17.013184,5,28832,1,1
4792,10,2026-08-24 14:48:50.165191-04,21.674,16.015444,5,28862,1,1
4793,10,2026-08-24 14:48:51.168-04,21.675,15.017182,5,28892,1,1
4794,10,2026-08-24 14:48:52.168568-04,21.672,14.013553,5,28922,1,1
4795,10,2026-08-24 14:48:53.16641-04,21.677,13.018543,5,28952,1,1
4796,10,2026-08-24 14:48:54.191611-04,21.674,12.014521,5,28982,1,1
4797,10,2026-08-24 14:48:55.18551-04,21.668,17.031586,5,29012,1,1
4798,10,2026-08-24 14:48:56.168827-04,21.668,16.030058,5,29042,1,1
4799,10,2026-08-24 14:48:57.192611-04,21.667,15.029546,5,29072,1,1
4800,10,2026-08-24 14:48:58.166992-04,21.667,14.030232,5,29102,1,1
4801,10,2026-08-24 14:48:59.16478-04,21.67,13.032685,5,29132,1,1
4802,10,2026-08-24 14:49:00.169476-04,21.667,12.032423,5,29162,1,1
4803,10,2026-08-24 14:49:01.173697-04,21.685,17.005816,5,29192,1,1
4804,10,2026-08-24 14:49:02.170032-04,21.685,16.005354,5,29222,1,1
4805,10,2026-08-24 14:49:03.169864-04,21.682,15.001804,5,29252,1,1
4806,10,2026-08-24 14:49:04.166983-04,21.684,14.00482,5,29282,1,1
4807,10,2026-08-24 14:49:05.168663-04,21.683,13.003252,5,29312,1,1
4808,10,2026-08-24 14:49:06.170246-04,21.682,12.003776,5,29342,1,1
4809,10,2026-08-24 14:49:07.168247-04,21.68,17.021833,5,29372,1,1
4810,10,2026-08-24 14:49:08.165262-04,21.68,16.022327,5,29402,1,1
4811,10,2026-08-24 14:49:09.168434-04,21.68,15.02163,5,29432,1,1
4812,10,2026-08-24 14:49:10.177204-04,21.679,14.020645,5,29462,1,1
4813,10,2026-08-24 14:49:11.166351-04,21.677,13.018442,5,29492,1,1
4814,10,2026-08-24 14:49:12.165643-04,21.679,12.022748,5,29522,1,1
4815,10,2026-08-24 14:49:13.165329-04,21.673,17.035921,5,29552,1,1
4816,10,2026-08-24 14:49:14.168657-04,21.672,16.035294,5,29582,1,1
4817,10,2026-08-24 14:49:15.167522-04,21.676,15.038948,5,29612,1,1
4818,10,2026-08-24 14:49:16.164919-04,21.675,14.038209,5,29642,1,1
4819,10,2026-08-24 14:49:17.166934-04,21.677,13.040128,5,29672,1,1
4820,10,2026-08-24 14:49:18.165477-04,21.674,12.039094,5,29702,1,1
4821,10,2026-08-24 14:49:19.168977-04,21.667,17.00334,5,29732,1,1
4822,10,2026-08-24 14:49:20.168553-04,21.668,16.00467,5,29762,1,1
4823,10,2026-08-24 14:49:21.16544-04,21.667,15.003379,5,29792,1,1
4824,10,2026-08-24 14:49:22.168182-04,21.668,14.003233,5,29822,1,1
4825,10,2026-08-24 14:49:23.168931-04,21.669,13.005729,5,29852,1,1
4826,10,2026-08-24 14:49:24.164749-04,21.67,12.00853,5,29882,1,1
4827,10,2026-08-24 14:49:25.168387-04,21.688,17.002708,5,29912,1,1
4828,10,2026-08-24 14:49:26.169036-04,21.684,15.999447,5,29942,1,1
4829,10,2026-08-24 14:49:27.166911-04,21.682,14.997535,5,29972,1,1
4830,10,2026-08-24 14:49:28.169484-04,21.682,13.997383,5,30002,1,1
4831,10,2026-08-24 14:49:29.167362-04,21.683,12.998264,5,30032,1,1
4832,10,2026-08-24 14:49:30.166195-04,21.683,11.998833,5,30062,1,1
4833,10,2026-08-24 14:49:31.167675-04,21.675,16.994804,5,30092,1,1
4834,10,2026-08-24 14:49:32.16799-04,21.674,15.994727,5,30122,1,1
4835,10,2026-08-24 14:49:33.167365-04,21.676,14.996817,5,30152,1,1
4836,10,2026-08-24 14:49:34.166199-04,21.674,13.995834,5,30182,1,1
4837,10,2026-08-24 14:49:35.167314-04,21.672,12.992031,5,30212,1,1
4838,10,2026-08-24 14:49:36.16986-04,21.673,11.995636,5,30242,1,1
4839,10,2026-08-24 14:49:37.170837-04,21.667,17.009064,5,30272,1,1
4840,10,2026-08-24 14:49:38.184809-04,21.666,16.009825,5,30302,1,1
4841,10,2026-08-24 14:49:39.165781-04,21.671,15.012696,5,30332,1,1
4842,10,2026-08-24 14:49:40.169358-04,21.67,14.011384,5,30362,1,1
4843,10,2026-08-24 14:49:41.168232-04,21.672,13.013476,5,30392,1,1
4844,10,2026-08-24 14:49:42.195573-04,21.668,12.006289,5,30422,1,1
4845,10,2026-08-24 14:49:43.17138-04,21.661,17.002323,5,30452,1,1
4846,10,2026-08-24 14:49:44.170948-04,21.662,16.003237,5,30482,1,1
4847,10,2026-08-24 14:49:45.170699-04,21.662,15.004121,5,30512,1,1
4848,10,2026-08-24 14:49:46.16833-04,21.662,14.004211,5,30542,1,1
4849,10,2026-08-24 14:49:47.168277-04,21.665,13.00711,5,30572,1,1
4850,10,2026-08-24 14:49:48.164749-04,21.664,12.006953,5,30602,1,1
4851,10,2026-08-24 14:49:49.168619-04,21.661,17.002415,5,30632,1,1
4852,10,2026-08-24 14:49:50.167315-04,21.657,15.999522,5,30662,1,1
4853,10,2026-08-24 14:49:51.168166-04,21.656,14.997335,5,30692,1,1
4854,10,2026-08-24 14:49:52.165593-04,21.658,13.999514,5,30722,1,1
4855,10,2026-08-24 14:49:53.16825-04,21.657,12.998482,5,30752,1,1
4856,10,2026-08-24 14:49:54.165527-04,21.656,11.999464,5,30782,1,1
4857,10,2026-08-24 14:49:55.169705-04,21.675,17.016685,5,30812,1,1
4858,10,2026-08-24 14:49:56.168184-04,21.676,16.016453,5,30842,1,1
4859,10,2026-08-24 14:49:57.170145-04,21.677,15.018518,5,30872,1,1
4860,10,2026-08-24 14:49:58.166598-04,21.674,14.016818,5,30902,1,1
4861,10,2026-08-24 14:49:59.166055-04,21.672,13.013673,5,30932,1,1
4862,10,2026-08-24 14:50:00.165723-04,21.673,12.017247,5,30962,1,1
4863,10,2026-08-24 14:50:01.169901-04,21.667,17.008884,5,30992,1,1
4864,10,2026-08-24 14:50:02.167869-04,21.666,16.00777,5,31022,1,1
4865,10,2026-08-24 14:50:03.168581-04,21.669,15.010946,5,31052,1,1
4866,10,2026-08-24 14:50:04.168584-04,21.67,14.011822,5,31082,1,1
4867,10,2026-08-24 14:50:05.167358-04,21.672,13.013593,5,31112,1,1
4868,10,2026-08-24 14:50:06.163829-04,21.669,12.013167,5,31142,1,1
4869,10,2026-08-24 14:50:07.166884-04,21.661,17.002628,5,31172,1,1
4870,10,2026-08-24 14:50:08.167395-04,21.663,16.00437,5,31202,1,1
4871,10,2026-08-24 14:50:09.170166-04,21.663,15.003567,5,31232,1,1
4872,10,2026-08-24 14:50:10.168018-04,21.662,14.002886,5,31262,1,1
4873,10,2026-08-24 14:50:11.167899-04,21.664,13.006324,5,31292,1,1
4874,10,2026-08-24 14:50:12.165352-04,21.664,12.008057,5,31322,1,1
4875,10,2026-08-24 14:50:13.165263-04,21.682,17.025911,5,31352,1,1
4876,10,2026-08-24 14:50:14.169318-04,21.68,16.021069,5,31382,1,1
4877,10,2026-08-24 14:50:15.168089-04,21.677,15.019145,5,31412,1,1
4878,10,2026-08-24 14:50:16.168759-04,21.679,14.021708,5,31442,1,1
4879,10,2026-08-24 14:50:17.168735-04,21.679,13.019495,5,31472,1,1
4880,10,2026-08-24 14:50:18.165776-04,21.678,12.022086,5,31502,1,1
4881,10,2026-08-24 14:50:19.168577-04,21.674,17.015953,5,31532,1,1
4882,10,2026-08-24 14:50:20.16902-04,21.675,16.016232,5,31562,1,1
4883,10,2026-08-24 14:50:21.16822-04,21.675,15.018289,5,31592,1,1
4884,10,2026-08-24 14:50:22.167443-04,21.675,14.01649,5,31622,1,1
4885,10,2026-08-24 14:50:23.173972-04,21.672,13.01407,5,31652,1,1
4886,10,2026-08-24 14:50:24.165573-04,21.674,12.017661,5,31682,1,1
4887,10,2026-08-24 14:50:25.168418-04,21.667,17.030018,5,31712,1,1
4888,10,2026-08-24 14:50:26.172139-04,21.667,16.02877,5,31742,1,1
4889,10,2026-08-24 14:50:27.169751-04,21.67,15.032182,5,31772,1,1
4890,10,2026-08-24 14:50:28.167111-04,21.67,14.033063,5,31802,1,1
4891,10,2026-08-24 14:50:29.173174-04,21.672,13.034557,5,31832,1,1
4892,10,2026-08-24 14:50:30.192262-04,21.669,12.030189,5,31862,1,1
4893,10,2026-08-24 14:50:31.169697-04,21.683,16.997673,5,31892,1,1
4894,10,2026-08-24 14:50:32.167915-04,21.685,15.999187,5,31922,1,1
4895,10,2026-08-24 14:50:33.171227-04,21.683,14.996922,5,31952,1,1
4896,10,2026-08-24 14:50:34.168904-04,21.683,13.996877,5,31982,1,1
4897,10,2026-08-24 14:50:35.170095-04,21.686,13.00085,5,32012,1,1
4898,10,2026-08-24 14:50:36.163541-04,21.686,12.00319,5,32042,1,1
4899,10,2026-08-24 14:50:37.168572-04,21.683,17.018589,5,32072,1,1
4900,10,2026-08-24 14:50:38.168143-04,21.681,16.016026,5,32102,1,1
4901,10,2026-08-24 14:50:39.177732-04,21.677,15.013553,5,32132,1,1
4902,10,2026-08-24 14:50:40.165053-04,21.679,14.015461,5,32162,1,1
4903,10,2026-08-24 14:50:41.168748-04,21.679,13.014093,5,32192,1,1
4904,10,2026-08-24 14:50:42.170519-04,21.678,12.01007,5,32222,1,1
4905,10,2026-08-24 14:50:43.168186-04,21.67,17.032476,5,32252,1,1
4906,10,2026-08-24 14:50:44.173605-04,21.669,16.031872,5,32282,1,1
4907,10,2026-08-24 14:50:45.168668-04,21.672,15.034613,5,32312,1,1
4908,10,2026-08-24 14:50:46.234968-04,21.669,14.032324,5,32342,1,1
4909,10,2026-08-24 14:50:47.168905-04,21.667,13.029937,5,32372,1,1
4910,10,2026-08-24 14:50:48.169142-04,21.669,12.030411,5,32402,1,1
4911,10,2026-08-24 14:50:49.167959-04,21.661,16.997131,5,32432,1,1
4912,10,2026-08-24 14:50:50.167444-04,21.661,15.996932,5,32462,1,1
4913,10,2026-08-24 14:50:51.170268-04,21.665,15.001873,5,32492,1,1
4914,10,2026-08-24 14:50:52.193744-04,21.665,14.00116,5,32522,1,1
4915,10,2026-08-24 14:50:53.17133-04,21.666,13.002953,5,32552,1,1
4916,10,2026-08-24 14:50:54.173091-04,21.665,11.997168,5,32582,1,1
4917,10,2026-08-24 14:50:55.167262-04,21.677,16.992567,5,32612,1,1
4918,10,2026-08-24 14:50:56.167435-04,21.679,15.994659,5,32642,1,1
4919,10,2026-08-24 14:50:57.168133-04,21.677,14.991364,5,32672,1,1
4920,10,2026-08-24 14:50:58.169431-04,21.677,13.992612,5,32702,1,1
4921,10,2026-08-24 14:50:59.166983-04,21.68,12.995503,5,32732,1,1
4922,10,2026-08-24 14:51:00.16442-04,21.68,11.99654,5,32762,1,1
4923,10,2026-08-24 14:51:01.166416-04,21.673,17.01344,5,32792,1,1
4924,10,2026-08-24 14:51:02.1679-04,21.67,16.010828,5,32822,1,1
4925,10,2026-08-24 14:51:03.168894-04,21.667,15.008282,5,32852,1,1
4926,10,2026-08-24 14:51:04.167256-04,21.667,14.009702,5,32882,1,1
4927,10,2026-08-24 14:51:05.168829-04,21.667,13.007676,5,32912,1,1
4928,10,2026-08-24 14:51:06.166477-04,21.666,12.009055,5,32942,1,1
4929,10,2026-08-24 14:51:07.167818-04,21.665,17.005829,5,32972,1,1
4930,10,2026-08-24 14:51:08.169399-04,21.663,16.004532,5,33002,1,1
4931,10,2026-08-24 14:51:09.170445-04,21.667,15.008637,5,33032,1,1
4932,10,2026-08-24 14:51:10.168703-04,21.664,14.005871,5,33062,1,1
4933,10,2026-08-24 14:51:11.167062-04,21.661,13.003163,5,33092,1,1
4934,10,2026-08-24 14:51:12.173875-04,21.664,12.006348,5,33122,1,1
4935,10,2026-08-24 14:51:13.171492-04,21.656,17.018072,5,33152,1,1
4936,10,2026-08-24 14:51:14.166809-04,21.656,16.017859,5,33182,1,1
4937,10,2026-08-24 14:51:15.168786-04,21.659,15.022352,5,33212,1,1
4938,10,2026-08-24 14:51:16.168029-04,21.66,14.021778,5,33242,1,1
4939,10,2026-08-24 14:51:17.170368-04,21.66,13.022103,5,33272,1,1
4940,10,2026-08-24 14:51:18.166311-04,21.659,12.023733,5,33302,1,1
4941,10,2026-08-24 14:51:19.177977-04,21.672,17.013233,5,33332,1,1
4942,10,2026-08-24 14:51:20.166868-04,21.673,16.014364,5,33362,1,1
4943,10,2026-08-24 14:51:21.168215-04,21.672,15.013022,5,33392,1,1
4944,10,2026-08-24 14:51:22.170511-04,21.672,14.013238,5,33422,1,1
4945,10,2026-08-24 14:51:23.168588-04,21.675,13.017315,5,33452,1,1
4946,10,2026-08-24 14:51:24.166491-04,21.675,12.017744,5,33482,1,1
4947,10,2026-08-24 14:51:25.169217-04,21.672,17.01403,5,33512,1,1
4948,10,2026-08-24 14:51:26.170384-04,21.67,16.010717,5,33542,1,1
4949,10,2026-08-24 14:51:27.16907-04,21.667,15.008064,5,33572,1,1
4950,10,2026-08-24 14:51:28.166335-04,21.667,14.01013,5,33602,1,1
4951,10,2026-08-24 14:51:29.171603-04,21.667,13.007431,5,33632,1,1
4952,10,2026-08-24 14:51:30.165689-04,21.667,12.010281,5,33662,1,1
4953,10,2026-08-24 14:51:31.167749-04,21.665,17.027294,5,33692,1,1
4954,10,2026-08-24 14:51:32.169128-04,21.663,16.026096,5,33722,1,1
4955,10,2026-08-24 14:51:33.168336-04,21.666,15.028401,5,33752,1,1
4956,10,2026-08-24 14:51:34.167545-04,21.663,14.026664,5,33782,1,1
4957,10,2026-08-24 14:51:35.167944-04,21.662,13.024491,5,33812,1,1
4958,10,2026-08-24 14:51:36.165992-04,21.664,12.028289,5,33842,1,1
4959,10,2026-08-24 14:51:37.16916-04,21.678,17.0188,5,33872,1,1
4960,10,2026-08-24 14:51:38.166932-04,21.677,16.018139,5,33902,1,1
4961,10,2026-08-24 14:51:39.168295-04,21.681,15.022069,5,33932,1,1
4962,10,2026-08-24 14:51:40.167557-04,21.68,14.020834,5,33962,1,1
4963,10,2026-08-24 14:51:41.168428-04,21.683,13.024728,5,33992,1,1
4964,10,2026-08-24 14:51:42.16419-04,21.681,12.02367,5,34022,1,1
4965,10,2026-08-24 14:51:43.168457-04,21.673,17.034973,5,34052,1,1
4966,10,2026-08-24 14:51:44.167102-04,21.674,16.036781,5,34082,1,1
4967,10,2026-08-24 14:51:45.16729-04,21.672,15.034978,5,34112,1,1
4968,10,2026-08-24 14:51:46.166086-04,21.672,14.034734,5,34142,1,1
4969,10,2026-08-24 14:51:47.168105-04,21.676,13.038022,5,34172,1,1
4970,10,2026-08-24 14:51:48.165147-04,21.674,12.039602,5,34202,1,1
4971,10,2026-08-24 14:51:49.16905-04,21.694,17.008392,5,34232,1,1
4972,10,2026-08-24 14:51:50.166975-04,21.692,16.006018,5,34262,1,1
4973,10,2026-08-24 14:51:51.166199-04,21.689,15.003292,5,34292,1,1
4974,10,2026-08-24 14:51:52.171046-04,21.69,14.004844,5,34322,1,1
4975,10,2026-08-24 14:51:53.169201-04,21.689,13.002811,5,34352,1,1
4976,10,2026-08-24 14:51:54.164857-04,21.688,12.005115,5,34382,1,1
4977,10,2026-08-24 14:51:55.169611-04,21.684,17.019583,5,34412,1,1
4978,10,2026-08-24 14:51:56.1692-04,21.686,16.02124,5,34442,1,1
4979,10,2026-08-24 14:51:57.168634-04,21.687,15.022255,5,34472,1,1
4980,10,2026-08-24 14:51:58.169994-04,21.684,14.019823,5,34502,1,1
4981,10,2026-08-24 14:51:59.166498-04,21.684,13.019288,5,34532,1,1
4982,10,2026-08-24 14:52:00.167814-04,21.685,12.022509,5,34562,1,1
4983,10,2026-08-24 14:52:01.167884-04,21.672,17.012983,5,34592,1,1
4984,10,2026-08-24 14:52:02.169301-04,21.672,16.012712,5,34622,1,1
4985,10,2026-08-24 14:52:03.167986-04,21.675,15.015688,5,34652,1,1
4986,10,2026-08-24 14:52:04.168782-04,21.674,14.01609,5,34682,1,1
4987,10,2026-08-24 14:52:05.167457-04,21.674,13.015995,5,34712,1,1
4988,10,2026-08-24 14:52:06.163307-04,21.676,12.018557,5,34742,1,1
4989,10,2026-08-24 14:52:07.164266-04,21.668,17.031805,5,34772,1,1
4990,10,2026-08-24 14:52:08.165509-04,21.667,16.03146,5,34802,1,1
4991,10,2026-08-24 14:52:09.169426-04,21.667,15.029045,5,34832,1,1
4992,10,2026-08-24 14:52:10.165337-04,21.667,14.0298,5,34862,1,1
4993,10,2026-08-24 14:52:11.169427-04,21.667,13.028815,5,34892,1,1
4994,10,2026-08-24 14:52:12.16521-04,21.67,12.033709,5,34922,1,1
4995,10,2026-08-24 14:52:13.167731-04,21.686,17.028202,5,34952,1,1
4996,10,2026-08-24 14:52:14.166897-04,21.686,16.027256,5,34982,1,1
4997,10,2026-08-24 14:52:15.168501-04,21.684,15.024649,5,35012,1,1
4998,10,2026-08-24 14:52:16.166978-04,21.684,14.025049,5,35042,1,1
4999,10,2026-08-24 14:52:17.168961-04,21.683,13.024168,5,35072,1,1
5000,10,2026-08-24 14:52:18.166486-04,21.683,12.026134,5,35102,1,1
5001,10,2026-08-24 14:52:19.169986-04,21.68,17.02062,5,35132,1,1
5002,10,2026-08-24 14:52:20.168992-04,21.681,16.021585,5,35162,1,1
5003,10,2026-08-24 14:52:21.169012-04,21.683,15.023632,5,35192,1,1
5004,10,2026-08-24 14:52:22.168855-04,21.681,14.021927,5,35222,1,1
5005,10,2026-08-24 14:52:23.170901-04,21.678,13.019329,5,35252,1,1
5006,10,2026-08-24 14:52:24.166403-04,21.678,12.020871,5,35282,1,1
5007,10,2026-08-24 14:52:25.16832-04,21.672,17.013084,5,35312,1,1
5008,10,2026-08-24 14:52:26.167127-04,21.672,16.01292,5,35342,1,1
5009,10,2026-08-24 14:52:27.16855-04,21.675,15.016084,5,35372,1,1
